,bot,bot_rank,user,user_rank,user_color,winner,outcome,ranked
24676667,katrain-6k,4.605194125936663,LadoTheBored,7.560404493015341,black,white,Resignation,True
24656401,katrain-local,3.728951169092106,peiyongz,-0.21324465017713123,white,black,Resignation,True
24657589,katrain-weighted,3.0031191745293455,Peter Han,-4.4709885845588175,white,black,Timeout,True
24639876,katrain-2k,-0.13101732925740706,dandan_au,0.21629504811078704,white,white,98.5 points,False
24674100,katrain-2d,-3.4117906244694396,LJYT,-3.294052865639749,black,black,31.5 points,True
24616616,katrain-weighted,0.531794573929826,이영택,12.250498824814397,white,white,66.5 points,False
24676860,katrain-6k,4.5093165803938575,LadoTheBored,7.705534123996394,black,white,2.5 points,True
24667702,katrain-balanced,9.393391637479517,serereuk,9.855165153619502,white,black,1.5 points,True
24653875,katrain-local,3.926111143646729,peiyongz,0.19587474845884145,white,white,110.5 points,True
24668563,katrain-weighted,3.321902662931297,MiguelAngelAntolnez,2.4791935608140214,black,black,167.5 points,True
24599217,katrain-weighted,3.942141727220548,tim2019,1.5569520213614751,white,white,60.5 points,True
24613016,katrain-weighted,1.045325597981897,CalmTilt,3.136420691918623,white,black,Resignation,True
24654370,katrain-2k,-0.4611488306624736,hotpepper,0.32720979273522843,white,white,52.5 points,True
24607044,katrain-2k,-0.6903331435589486,lltspt,0.8830787234397981,black,black,63.5 points,True
24656480,katrain-local,3.601651577926315,peiyongz,0.26034646520518123,white,black,Resignation,True
24673657,katrain-balanced,9.417616648851265,ZenKen*,4.601528599403945,white,black,Resignation,True
24677023,katrain-6k,4.423259131604684,LadoTheBored,7.836033651221882,black,white,Resignation,True
24610930,katrain-weighted,1.5339443756629265,freebooterish,-2.1316309408653353,white,black,Timeout,True
24674340,katrain-weighted,3.1185944351672497,tim2019,1.1396701792632804,white,black,3.5 points,True
24656537,katrain-local,3.085498465645216,peiyongz,0.6141066019509331,white,black,Timeout,True
24677223,katrain-6k,4.345427620566856,LadoTheBored,7.95431809964812,black,white,Resignation,True
24639438,katrain-2k,0.06559206359524339,moimême,2.5888887378559673,black,white,37.5 points,True
24664919,katrain-2k,-0.3985266352330612,ImuSuji,-2.466946985847926,white,white,92.5 points,True
24608582,katrain-2k,-0.1767425833059484,lltspt,0.5052061933362317,black,black,5.5 points,True
24678971,katrain-balanced,7.29396705210856,HeyHeyTaeTae,9.490930119165856,white,black,14.5 points,True
24613058,katrain-weighted,1.045325597981897,freebooterish,-2.3158076612402,white,black,5.5 points,True
24603266,katrain-weighted,3.228052118714391,yjohn,20.045165885581746,white,white,50.5 points,False
24666370,katrain-6k,5.259045903833865,LadoTheBored,7.04180698674055,black,white,10.5 points,True
24653657,katrain-local,3.9251521914590946,Peter Han,-4.49110207607265,white,black,Timeout,True
24664783,katrain-2k,-0.11705696073064331,ImuSuji,-3.094395137008391,white,black,Resignation,True
24617834,katrain-weighted,0.7408894511536914,moimême,2.6936863799622017,black,black,123.5 points,True
24653575,katrain-2k,-0.9117891843327577,lltspt,0.834711094226563,black,black,75.5 points,True
24603010,katrain-weighted,3.5918649896873447,ZenKen*,0.4503752895577122,white,black,26.5 points,True
24649348,katrain-weighted,1.3103408974639663,MiguelAngelAntolnez,1.0400430431926928,white,black,3.5 points,True
24666553,katrain-6k,5.142379395421525,LadoTheBored,7.147992394657116,black,white,6.5 points,True
24644419,katrain-2k,-0.0021286554675405966,isaac1994,-0.05932054170106582,white,black,Resignation,False
24670328,katrain-2k,0.1740831450605569,lltspt,1.0672150782607979,black,white,Timeout,True
24677702,katrain-6k,3.9012839975904825,LadoTheBored,8.202582860101305,black,white,Resignation,True
24654117,katrain-local,3.5051170998606658,Peter Han,-4.4709885845588175,white,black,Timeout,True
24679153,katrain-balanced,7.168432921820685,HeyHeyTaeTae,10.03375565372432,white,white,114.5 points,True
24618034,katrain-weighted,1.025594568629522,moimême,2.555879867424199,black,black,65.5 points,True
24612766,katrain-weighted,1.7642150106845662,peiyongz,-0.9700167832504114,white,white,142.5 points,True
24599328,katrain-2k,-1.5473580052937486,lltspt,1.2378637854364207,black,white,Timeout,True
24600499,katrain-weighted,3.51472486849298,温凉3150,3.1032270738130485,white,white,44.5 points,True
24654090,katrain-2k,-0.578571181907666,LJYT,-2.9494134813930017,white,white,32.5 points,True
24677815,katrain-6k,3.7847197310869802,LadoTheBored,8.261110364380045,black,black,3.5 points,True
24671649,katrain-local,3.8074820167581187,温凉3150,2.6914548306488477,white,white,24.5 points,True
24677049,katrain-balanced,7.87638436037042,Sim_Bee,12.003328484671481,white,black,Resignation,True
24642666,katrain-2k,0.8094968533102929,moimême,3.994062271611842,black,white,42.5 points,True
24602835,katrain-2k,-1.1897220115211198,lltspt,1.3063962136639056,black,black,15.5 points,True
24612277,katrain-weighted,1.7860603858161355,peiyongz,-1.3470890752848632,white,white,106.5 points,True
24677474,katrain-6k,4.176764616386489,LadoTheBored,8.062263115382525,black,white,8.5 points,True
24657352,katrain-2k,-0.19694872076016523,lltspt,0.5747051095987459,white,black,3.5 points,True
24597014,katrain-weighted,4.399762973748437,a2d5f5dd5c854226,10.785581701559405,white,black,14.5 points,False
24653011,katrain-local,4.2013004495085156,HeyHeyTaeTae,9.057602225940691,white,black,Resignation,True
24657474,katrain-dev,7.890979902277476,vanya61,8.400264401586778,white,black,59.5 points,True
24677614,katrain-6k,4.0309652192517476,LadoTheBored,8.139321276141015,black,white,Resignation,True
24613176,katrain-weighted,0.7816553428674489,moimême,3.0182073105254226,black,black,62.5 points,True
24653759,katrain-local,4.027610360554512,HeyHeyTaeTae,9.646365494022952,white,black,Resignation,True
24612962,katrain-weighted,1.5126062355106988,peiyongz,-1.3714705834241947,white,black,1.5 points,True
24615711,katrain-2k,-0.1739081163779801,신세계,-0.93414239081633,white,white,78.5 points,True
24596562,katrain-weighted,4.756585430052031,MiguelAngelAntolnez,2.00339282325071,white,white,51.5 points,True
24615718,katrain-local,6.3307084400263065,m821056531060,9.545310983309783,black,white,Resignation,True
24599345,katrain-10k,9.784335639280993,Lagrangian,11.8073737648238,black,white,2.5 points,True
24612877,katrain-weighted,1.6982444296659018,moimême,3.1782111463783593,black,white,Resignation,True
24677684,katrain-local,4.186286600270449,HeyHeyTaeTae,10.844148168462354,white,black,1.5 points,True
24674147,katrain-influence,3.6908865778865554,ImuSuji,-2.113477910706223,white,white,86.5 points,True
24640117,katrain-2k,-0.13101732925740706,신세계,0.7298193786436116,white,white,38.5 points,True
24670086,katrain-weighted,4.0492732423731645,MiguelAngelAntolnez,2.2698397960861953,white,white,50.5 points,True
24609949,katrain-weighted,1.5267667178611966,Peter Han,-4.49110207607265,white,black,Timeout,True
24615944,katrain-local,6.15515813396118,m821056531060,9.721296443747434,black,white,Resignation,True
24599811,katrain-10k,9.686344257581709,Lagrangian,12.92164977563699,black,white,Resignation,True
24677848,katrain-local,4.131605300188593,HeyHeyTaeTae,10.427120476943852,white,black,5.5 points,True
24674241,katrain-influence,3.6908865778865554,Thé à la Fraise,4.667671124646727,white,white,54.5 points,True
24593044,katrain-weighted,5.325531650557352,heejoonpark,7.681180167467158,white,black,Timeout,True
24611565,katrain-weighted,2.0210952464372802,freebooterish,-2.2759473710138636,white,black,Timeout,True
24613006,katrain-weighted,1.2422581086535978,moimême,3.2860959504220126,black,black,114.5 points,True
24607217,katrain-2k,-0.6903331435589486,정수도령,-0.9638388532343072,white,white,24.5 points,True
24671378,katrain-influence,4.632901305207767,Chringel,4.8261912491185655,white,black,Resignation,True
24611881,katrain-weighted,2.7500675001711485,freebooterish,-2.288406738604017,white,black,Timeout,True
24616127,katrain-local,6.046078407791597,m821056531060,9.87043619434294,black,white,Resignation,True
24678281,katrain-local,4.58530056973331,HeyHeyTaeTae,10.123254214820374,white,white,38.5 points,True
24612045,katrain-18k,20.210019589088162,lalalwj,12.250498824814397,black,white,Resignation,False
24594805,katrain-weighted,5.153989089124252,ifujita,-1.3819676786099429,white,black,1.5 points,True
24675895,katrain-2k,0.8530036099152234,a36636,-0.09276166117014384,white,white,45.5 points,True
24671500,katrain-influence,4.3513774410462425,Chringel,4.784547163545415,white,black,7.5 points,True
24642983,katrain-2k,-0.05166278103611077,moimême,4.698343515325117,black,black,42.5 points,True
24613272,katrain-18k,20.137446265837664,lalalwj,12.250498824814397,black,white,Timeout,False
24652219,katrain-local,4.65412116595024,HeyHeyTaeTae,7.926691525572714,white,white,28.5 points,True
24673924,katrain-influence,4.098072142078774,ImuSuji,-2.7520238280582063,white,black,Resignation,True
24615208,katrain-local,6.429648341699675,m821056531060,11.352565183764721,black,white,20.5 points,True
24656050,katrain-weighted,2.354114658273236,GoWeiqiGo,1.87385232286287,white,white,166.5 points,True
24611897,katrain-14k,14.032765447124751,MrPotatoFoot,16.94444784372164,black,black,5.5 points,True
24657909,katrain-18k,23.16169038775136,layovah,14.689294983661748,black,white,Timeout,True
24570841,katrain-weighted,5.989384375080039,Jaafar,6.745834162876633,white,black,Resignation,True
24642788,katrain-2k,0.5088895917096821,moimême,4.210586468236642,black,white,Resignation,True
24679498,katrain-influence,4.36433558307985,Madman7,3.832632975975997,black,black,43.5 points,True
24606607,katrain-weighted,2.964021951262403,Isaac2927,1.0094578384028416,white,white,15.5 points,True
24652514,katrain-local,4.533349237873477,HeyHeyTaeTae,7.745045852036842,white,black,27.5 points,True
24591729,katrain-6k,7.246585811079957,Muzungu,9.238966369411784,black,white,Resignation,False
24673604,katrain-influence,4.098072142078774,Peter Han,-4.514790012560418,white,white,4.5 points,True
24603528,katrain-6k,6.350236111610151,lch8892,11.522951318448936,black,white,Resignation,False
24609693,katrain-weighted,1.3690715004223328,Madman7,3.338611575420625,black,white,Resignation,False
24607744,katrain-weighted,2.62066846970038,Madman7,3.338611575420625,white,black,Resignation,False
24594342,katrain-weighted,5.1808647657352225,TimPeach,8.978469676018552,white,white,50.5 points,True
24642894,katrain-2k,0.2765947273209868,moimême,4.455012251066499,black,white,1.5 points,True
24652865,katrain-local,4.3938954220353885,HeyHeyTaeTae,8.857914414254331,white,black,11.5 points,True
24677924,katrain-local,4.131605300188593,MyBlizzAcc,4.617202725491019,black,black,4.5 points,True
24654573,katrain-dev,8.460256711187323,lch8892,11.45412733191198,black,white,48.5 points,True
24597767,katrain-18k,19.054648774029012,ophelia-ophelia,20.592287153634096,black,white,36.5 points,True
24651421,katrain-local,4.815253135136317,judeau02,9.875874113989564,white,black,Timeout,True
24677712,katrain-weighted,2.8701055045154114,MiguelAngelAntolnez,1.667533106429854,white,white,156.5 points,True
24592252,katrain-weighted,5.280671594378493,黑白无常,6.021559786193826,white,white,32.5 points,True
24648693,katrain-10k,10.258060887992603,Moustaki,13.681546548282483,black,black,27.5 points,True
24606947,katrain-weighted,2.9411790747439,peiyongz,-1.7339413182723113,white,black,Timeout,True
24678602,katrain-weighted,3.2423631426798316,MyBlizzAcc,4.982444113357385,black,white,Resignation,True
24604980,katrain-2d,-3.7483940448909436,MynameAlex,5.4337984478558,black,white,Resignation,False
24639134,katrain-10k,8.416304681070063,mpizzzle,11.69528309854369,black,white,Resignation,False
24675798,katrain-dev,8.161269592999545,lch8892,11.750950477437527,black,white,Resignation,True
24616158,katrain-2d,-3.673213421336584,khhv,12.250498824814397,black,white,43.5 points,False
24676402,katrain-18k,19.736261530248417,ophelia-ophelia,20.907187366089033,black,white,56.5 points,True
24670648,katrain-local,4.04592046751705,MiguelAngelAntolnez,2.100843381707527,white,black,Resignation,True
24607496,katrain-weighted,2.550351685247069,peiyongz,-1.9243783015665805,white,white,36.5 points,True
24605193,katrain-2d,-3.7483940448909436,MynameAlex,5.4337984478558,black,white,Resignation,False
24655863,katrain-10k,10.600532514408403,leafa42,9.927665697032158,black,white,2.5 points,True
24612312,katrain-weighted,1.7860603858161355,Madman7,3.338611575420625,black,white,Resignation,False
24607659,katrain-14k,15.654005391336172,PlatosShave,15.148140229758338,black,white,Resignation,True
24618243,katrain-2d,-3.3175841705323137,khhv,12.250498824814397,black,white,19.5 points,False
24653118,katrain-local,4.531031496959301,oniscoid,4.641201082960919,white,black,6.5 points,True
24676630,katrain-18k,19.603000380391336,ophelia-ophelia,20.840797744093514,black,white,2.5 points,True
24618604,katrain-14k,15.199088492322693,Möhring,12.250498824814397,black,white,Timeout,False
24664717,katrain-influence,5.983402979877763,LeeMon,7.115548836897027,black,white,Resignation,True
24607636,katrain-weighted,2.62066846970038,peiyongz,-1.9938493761066844,white,white,10.5 points,True
24607802,katrain-14k,15.277323328118458,PlatosShave,16.337309191697358,black,white,Resignation,True
24607651,katrain-weighted,2.62066846970038,Madman7,3.338611575420625,black,white,Resignation,False
24616708,katrain-18k,20.715095234252793,ophelia-ophelia,20.515840625149032,black,black,40.5 points,True
24596136,katrain-14k,14.173199634680335,kiđđâ-olmooš,16.891764447608907,black,black,58.5 points,True
24655293,katrain-local,4.108199898138928,oniscoid,4.483896672991911,white,black,3.5 points,True
24608322,katrain-weighted,2.0719613372998467,peiyongz,-1.5367931236165973,white,white,48.5 points,True
24672855,katrain-18k,19.680209601978667,n-ks,29.121038921886885,black,white,Resignation,True
24608107,katrain-weighted,2.2350987792028896,Madman7,3.338611575420625,black,white,Timeout,False
24657001,katrain-influence,6.853107516446823,lethern,6.298080742378918,black,white,16.5 points,True
24596477,katrain-14k,14.59292346697865,kiđđâ-olmooš,16.27392331311065,black,white,Resignation,True
24652186,katrain-2d,-2.570043109000764,positive5f,-1.9763224026250228,black,white,18.5 points,True
24650626,katrain-18k,20.900524895431122,ophelia-ophelia,20.099411880548743,black,black,17.5 points,True
24618708,katrain-18k,22.714843609506083,LeZr0,12.250498824814397,black,black,79.5 points,False
24674288,katrain-tenuki,8.138601140246926,runnjung,10.004341262964203,black,white,56.5 points,True
24612382,katrain-weighted,2.1615351944666124,Madman7,3.338611575420625,black,white,Resignation,False
24652457,katrain-local,4.610707829747,oniscoid,5.358997863303625,white,white,0.5 points,True
24673178,katrain-18k,19.6050658565613,n-ks,29.37958311855817,black,white,62.5 points,True
24618114,katrain-14k,14.364244894975604,kiđđâ-olmooš,16.79078054852779,black,black,39.5 points,True
24676564,katrain-18k,18.92970901158418,ophelia-ophelia,21.41667557814234,black,black,77.5 points,True
24611024,katrain-18k,20.422718237005338,s171189,13.120880699348703,black,white,Timeout,True
24668725,katrain-weighted,3.321902662931297,power66,4.580539048472904,black,white,12.5 points,True
24612460,katrain-weighted,2.1615351944666124,Madman7,3.338611575420625,black,white,Resignation,False
24609304,katrain-weighted,2.2655717164699,power66,5.506774122063792,black,white,51.5 points,True
24678276,katrain-local,4.705501720291334,oniscoid,5.875230242009348,white,black,Resignation,True
24591850,katrain-14k,14.85143735781021,Light1_110,10.993418531774669,black,white,96.5 points,True
24674250,katrain-18k,19.541334327333086,n-ks,29.03816853738421,black,black,25.5 points,True
24612537,katrain-weighted,2.4423051662018764,Madman7,3.338611575420625,black,white,Resignation,False
24618364,katrain-14k,14.782432159073034,kiđđâ-olmooš,16.153868346793995,black,black,63.5 points,True
24618101,katrain-14k,14.364244894975604,salihgececi,19.95359973851838,black,white,6.5 points,True
24609456,katrain-weighted,2.0958072166011625,power66,5.62350568180015,black,white,17.5 points,True
24602035,katrain-18k,19.73588023298776,ophelia-ophelia,21.26633401475374,black,white,22.5 points,True
24598566,katrain-14k,14.77466260610543,scorday,9.139629182953527,black,white,Resignation,False
24678491,katrain-local,4.736664352000258,oniscoid,6.5383066202250575,white,white,50.5 points,True
24667680,katrain-14k,14.922332798273462,kiđđâ-olmooš,16.903997081489408,black,white,14.5 points,True
24671004,katrain-18k,21.85248016967217,Skype,23.58247872551085,black,white,0.5 points,True
24611863,katrain-weighted,2.7500675001711485,prettman,3.0150095563638253,black,white,6.5 points,True
24602032,katrain-18k,19.73588023298776,ophelia-ophelia,21.26633401475374,black,white,12.5 points,True
24616620,katrain-weighted,0.4285647968358255,prettman,4.098654536028224,black,white,Resignation,True
24667290,katrain-18k,21.725136725644,n-ks,29.805384701578785,black,black,7.5 points,True
24598756,katrain-14k,14.77466260610543,scorday,9.139629182953527,black,black,36.5 points,False
24612736,katrain-weighted,2.122131255795189,Madman7,3.338611575420625,black,white,Resignation,True
24651482,katrain-local,4.815253135136317,shiraz,5.812889183202227,white,black,27.5 points,True
24672336,katrain-18k,19.332259127797833,Skype,24.611096355726893,black,black,19.5 points,True
24666908,katrain-14k,15.10646780081394,kiđđâ-olmooš,16.7095943103148,black,black,65.5 points,True
24616671,katrain-weighted,0.33655430456823865,prettman,4.181377490170501,black,white,Resignation,True
24676490,katrain-18k,19.463016568706855,ophelia-ophelia,21.190172919180633,black,white,7.5 points,True
24673376,katrain-18k,21.08098280355371,n-ks,29.74959711183088,black,white,Resignation,True
24655707,katrain-local,3.7826642214633885,Madman7,5.384816884568682,black,white,Resignation,True
24670819,katrain-local,4.04592046751705,tikay.jang,2.3510382284749163,white,white,110.5 points,True
24672559,katrain-18k,19.548995006638066,Skype,24.259706207178308,black,black,55.5 points,True
24671187,katrain-10k,9.12684918837509,serereuk,10.126938446305179,black,white,46.5 points,True
24671946,katrain-14k,15.74088820933828,kiđđâ-olmooš,17.754025217674787,black,black,105.5 points,True
24616731,katrain-weighted,0.2536894024408731,prettman,4.288588196036443,black,black,89.5 points,True
24655877,katrain-local,3.807607682365031,Madman7,5.562496954675332,black,white,Resignation,True
24676694,katrain-18k,19.110230352944274,ophelia-ophelia,21.34664124267789,black,white,Resignation,True
24665319,katrain-2k,-0.25880073427865824,pythomiere,3.7271890417483533,black,white,Resignation,True
24652314,katrain-local,5.053053285974787,HeyHeyTaeTae,7.01920587266158,white,black,49.5 points,True
24655709,katrain-18k,22.408292831325806,n-ks,31.171381885106136,black,white,34.5 points,True
24671803,katrain-14k,16.174070831267912,kiđđâ-olmooš,17.183068673094056,black,white,24.5 points,True
24670945,katrain-10k,8.70869465577853,serereuk,10.448103528035979,black,black,47.5 points,True
24655946,katrain-local,3.6562370884099735,Madman7,5.878419124081123,black,white,Resignation,True
24670255,katrain-18k,21.511354551857558,Skype,24.241190832043504,black,black,17.5 points,True
24612642,katrain-18k,20.210019589088162,ophelia-ophelia,21.827735300389726,black,black,3.5 points,True
24665977,katrain-10k,9.831343361028317,thr,10.720851682754198,black,white,24.5 points,True
24676016,katrain-2k,0.6851043657268789,Natsumi Fujita,1.463258836686645,black,white,2.5 points,True
24656321,katrain-local,3.353915550247894,Madman7,5.66492172390949,black,black,49.5 points,True
24667768,katrain-18k,22.218618524249973,Skype,25.611350769076463,black,white,Resignation,True
24666662,katrain-balanced,9.067579805176116,serereuk,10.730417116189564,black,white,12.5 points,True
24639611,katrain-14k,15.199088492322693,quknon,13.649747670246551,black,black,30.5 points,False
24666144,katrain-10k,9.622968647692101,thr,10.958175860711918,black,white,16.5 points,True
24592006,katrain-14k,14.294102470427347,KKkanbolat,15.438181700504574,black,white,100.5 points,True
24642990,katrain-2k,-0.05166278103611077,ottosjo,4.36587830542603,black,white,28.5 points,True
24656417,katrain-local,4.087242712551056,Madman7,5.382828562895654,black,black,7.5 points,True
24643773,katrain-2k,0.3948270271182359,qxqtzk,2.673568477092534,black,white,Resignation,True
24596642,katrain-2k,-1.9122864370867667,Natsumi Fujita,1.7505439832849454,black,white,21.5 points,True
24656131,katrain-local,3.2780806814894206,Madman7,6.118092228439064,black,white,Resignation,True
24667115,katrain-balanced,9.062671932672213,serereuk,10.5399214416244,black,black,33.5 points,True
24666274,katrain-10k,9.441959530488148,thr,11.362310773073169,black,white,12.5 points,True
24650630,katrain-2k,-0.8616395054948818,ottosjo,4.198627372946046,black,white,Resignation,True
24666191,katrain-18k,20.890515776619715,Skype,26.902387735784405,black,white,61.5 points,True
24643897,katrain-2k,0.2033868005799917,qxqtzk,2.7693985376711723,black,white,Resignation,True
24612561,katrain-18k,20.210019589088162,kogarasu,18.178668206264028,black,white,Resignation,True
24651166,katrain-6k,5.166737495106794,Natsumi Fujita,2.087868477006772,black,black,77.5 points,True
24656206,katrain-local,3.1009433363378527,Madman7,6.310451677761339,black,black,17.5 points,True
24651677,katrain-14k,15.995626465223902,pa wn,15.034238775792556,black,black,92.5 points,True
24643997,katrain-2k,0.09507674010730938,qxqtzk,2.9517824531399732,black,white,Resignation,True
24667489,katrain-balanced,9.061630562368947,serereuk,10.386878262846789,black,black,21.5 points,True
24666551,katrain-10k,9.138136835319369,thr,11.675211258136287,black,black,38.5 points,True
24668062,katrain-18k,22.792913108657277,Skype,26.05636536289664,black,white,16.5 points,True
24596407,katrain-6k,6.722507671230126,walies233,13.334523784932259,black,white,Resignation,False
24599754,katrain-10k,10.053744480295606,tukohan,10.795625915538679,black,black,51.5 points,True
24612264,katrain-weighted,2.262481337230774,pablo.tezkatl,7.949962028778611,black,white,Resignation,True
24644195,katrain-14k,15.044941786764534,ndpb1000,21.625863743157446,black,white,Timeout,True
24666774,katrain-10k,9.244535063401749,thr,11.283920212867198,black,black,42.5 points,True
24612524,katrain-weighted,2.0513615054312453,pablo.tezkatl,7.994925058083815,black,white,Resignation,True
24666919,katrain-balanced,8.788489799842967,serereuk,10.971586380713052,black,black,73.5 points,True
24599252,katrain-weighted,3.942141727220548,Ratm,7.653122765598223,black,white,56.5 points,False
24666376,katrain-18k,20.750325852607652,Skype,27.568381125237906,black,white,Resignation,True
24599387,katrain-6k,6.314332303006321,walies233,13.334523784932259,black,white,Resignation,False
24614424,katrain-10k,7.912657277552224,tukohan,10.036952772170654,black,black,73.5 points,True
24612582,katrain-weighted,2.350657627847845,pablo.tezkatl,8.1323594046494,black,white,Resignation,True
24667001,katrain-10k,9.848584338807097,thr,11.100326480765464,black,white,29.5 points,True
24594955,katrain-local,6.644206266202509,shashwat,8.078975317878292,black,white,Resignation,False
24615414,katrain-18k,20.981278628314293,nelix904,23.96048479551004,black,white,23.5 points,True
24666238,katrain-local,2.7768905700682645,rkorea1004,2.576967720767655,black,black,83.5 points,True
24599687,katrain-6k,6.314332303006321,walies233,13.334523784932259,black,white,Resignation,False
24667222,katrain-18k,21.725136725644,Skype,27.022143796637593,black,white,Resignation,True
24612705,katrain-weighted,2.122131255795189,pablo.tezkatl,8.208077296105692,black,white,Timeout,True
24595049,katrain-local,6.644206266202509,shashwat,8.078975317878292,black,white,Resignation,False
24667180,katrain-10k,9.523926285899737,thr,11.524140049531674,black,white,22.5 points,True
24600794,katrain-6k,6.314332303006321,walies233,13.334523784932259,black,white,Resignation,False
24593133,katrain-6k,6.938458026211677,tukohan,10.751499911904542,black,white,24.5 points,True
24611618,katrain-6k,6.1995094466565455,walies233,13.334523784932259,black,white,Resignation,False
24667391,katrain-10k,9.190951370920214,thr,11.855578677535803,black,white,Resignation,True
24617940,katrain-weighted,0.7408894511536914,pairstravel,2.8395246142783,black,white,Resignation,True
24611189,katrain-weighted,1.7999581470433128,rkorea1004,2.8777751892170294,black,black,33.5 points,True
24592085,katrain-6k,7.246585811079957,tukohan,10.525248960338072,black,white,Resignation,True
24640172,katrain-18k,21.535212765288776,nelix904,25.103599636995447,black,white,38.5 points,True
24667411,katrain-18k,21.391410677757598,Skype,27.949059146913847,black,black,147.5 points,True
24595141,katrain-local,6.644206266202509,shashwat,8.078975317878292,black,white,38.5 points,False
24618366,katrain-weighted,1.1689880269635715,pairstravel,3.069388981932093,black,white,Resignation,True
24611767,katrain-6k,6.048731140837635,walies233,13.334523784932259,black,white,Resignation,False
24608166,katrain-weighted,2.2350987792028896,notjustmail,12.250498824814397,black,white,Resignation,False
24612060,katrain-weighted,2.432453727684262,rkorea1004,2.8919220814141156,black,white,Resignation,True
24667631,katrain-10k,9.297393807797185,thr,11.59787097015116,black,white,3.5 points,True
24592805,katrain-6k,7.0526157983642435,tukohan,10.616821576406615,black,white,56.5 points,True
24611975,katrain-6k,6.048731140837635,walies233,13.334523784932259,black,white,Resignation,False
24657279,katrain-10k,10.181904433567663,panklik,14.601272393114646,black,white,30.5 points,True
24596654,katrain-local,6.110671101787972,shashwat,8.078975317878292,black,white,26.5 points,False
24667898,katrain-18k,21.83704482228066,Skype,27.57001391338601,black,black,75.5 points,True
24612154,katrain-6k,6.048731140837635,walies233,13.334523784932259,black,white,Resignation,False
24597191,katrain-local,6.110671101787972,shashwat,8.078975317878292,black,white,Resignation,False
24656212,katrain-local,2.879425001890013,oniscoid,4.778826407407127,black,black,59.5 points,True
24612536,katrain-weighted,2.4423051662018764,rkorea1004,2.6055500495880572,black,white,Resignation,True
24669648,katrain-10k,9.395371296423953,thr,12.02254169555528,black,black,30.5 points,True
24592202,katrain-local,8.93954491288956,tukohan,10.640326717426717,black,white,Timeout,True
24612335,katrain-6k,6.048731140837635,walies233,13.334523784932259,black,white,Resignation,False
24668243,katrain-18k,22.243168067938623,Skype,27.47557424889519,black,white,Resignation,True
24597597,katrain-local,6.110671101787972,shashwat,8.078975317878292,black,white,Resignation,False
24641075,katrain-18k,20.68919102236416,pappas,7.128743656983765,black,white,8.5 points,False
24612526,katrain-6k,6.048731140837635,walies233,13.334523784932259,black,white,Resignation,False
24667485,katrain-10k,8.906586338421771,thr,12.124617921979343,black,black,7.5 points,True
24657528,katrain-local,2.8319684165809242,oniscoid,4.998120589151249,black,white,12.5 points,True
24608110,katrain-weighted,2.2350987792028896,rkorea1004,3.7567850506513736,black,white,Resignation,True
24612612,katrain-6k,6.048731140837635,walies233,13.334523784932259,black,white,Resignation,False
24640061,katrain-10k,9.310574653535404,tukohan,11.127129006397716,black,black,85.5 points,True
24597706,katrain-local,6.110671101787972,shashwat,8.078975317878292,black,white,4.5 points,False
24666471,katrain-18k,20.945282148514945,Skype,28.79121185072949,black,black,55.5 points,True
24639801,katrain-18k,22.117508612203295,pappas,7.128743656983765,black,white,10.5 points,False
24612681,katrain-6k,6.048731140837635,walies233,13.334523784932259,black,white,Resignation,False
24666597,katrain-local,2.998687823216013,Thé à la Fraise,4.4524793348818825,black,black,35.5 points,True
24608618,katrain-weighted,2.16359423748246,rkorea1004,3.9741155687859084,black,white,2.5 points,True
24638946,katrain-10k,8.590921984714491,tukohan,11.310985452480725,black,white,32.5 points,True
24654176,katrain-local,3.74749861552257,oniscoid,4.310910243621084,black,black,61.5 points,True
24672765,katrain-weighted,3.8434150902204998,Thé à la Fraise,4.3731216301633715,black,white,Resignation,True
24647843,katrain-balanced,10.832802498367567,Shimabukuro Mas,12.072851482806946,black,white,32.5 points,True
24609961,katrain-6k,6.483980450755439,pdubbs,7.980986861137101,black,white,5.5 points,False
24612844,katrain-6k,6.400529359191502,walies233,13.334523784932259,black,white,13.5 points,False
24668353,katrain-18k,22.2182777036557,Skype,28.04367260392284,black,black,23.5 points,True
24610065,katrain-6k,6.483980450755439,pdubbs,7.980986861137101,black,white,Resignation,False
24677161,katrain-weighted,3.0392534179787773,Thé à la Fraise,4.567028367199779,black,white,Resignation,True
24613088,katrain-6k,6.400529359191502,walies233,13.334523784932259,black,white,Resignation,False
24639891,katrain-10k,8.524693739602327,tukohan,11.580485353688577,black,black,101.5 points,True
24612179,katrain-weighted,2.262481337230774,rkorea1004,3.0477487121050153,black,black,147.5 points,True
24656365,katrain-local,3.644998880945881,oniscoid,4.491382460763987,black,white,40.5 points,True
24651980,katrain-6k,4.755360239710527,shiraz,6.183801471349529,black,black,59.5 points,True
24610128,katrain-6k,6.483980450755439,pdubbs,7.980986861137101,black,white,Resignation,False
24613968,katrain-6k,6.400529359191502,walies233,13.334523784932259,black,white,40.5 points,False
24665941,katrain-18k,19.890477610390906,Skype,29.259694125548815,black,white,0.5 points,True
24657284,katrain-influence,6.404986511367433,vanya61,8.106031608825031,black,white,Resignation,True
24609156,katrain-6k,6.350236111610151,shuochenhuang93,8.067054674765203,black,white,Resignation,True
24656659,katrain-local,3.159822350357004,oniscoid,4.910451553873202,black,white,Resignation,True
